"","pkg","dataset","varname","grouping","nlev","type","error"
"1181","MASS","UScereal","potassium","shelf",3,"t !pool.sd","ok"
"1182","MASS","UScereal","potassium","shelf",3,"wilcox","ok"
"1183","MASS","UScereal","potassium","shelf",3,"tukey","ok"
"1184","MASS","UScereal","vitamins:100%","shelf",3,"prop","ok"
"1185","MASS","UScereal","vitamins:enriched","shelf",3,"prop","ok"
"1186","MASS","UScereal","vitamins:none","shelf",3,"prop","ok"
"1187","MASS","VA","stime","cell",4,"t pool.sd","ok"
"1188","MASS","VA","stime","cell",4,"t !pool.sd","ok"
"1189","MASS","VA","stime","cell",4,"wilcox","ok"
"1190","MASS","VA","stime","cell",4,"tukey","ok"
"1191","MASS","VA","status","cell",4,"t pool.sd","ok"
"1192","MASS","VA","status","cell",4,"t !pool.sd","ok"
"1193","MASS","VA","status","cell",4,"wilcox","ok"
"1194","MASS","VA","status","cell",4,"tukey","ok"
"1195","MASS","VA","age","cell",4,"t pool.sd","ok"
"1196","MASS","VA","age","cell",4,"t !pool.sd","ok"
"1197","MASS","VA","age","cell",4,"wilcox","ok"
"1198","MASS","VA","age","cell",4,"tukey","ok"
"1199","MASS","VA","Karn","cell",4,"t pool.sd","ok"
"1200","MASS","VA","Karn","cell",4,"t !pool.sd","ok"
"1201","MASS","VA","Karn","cell",4,"wilcox","ok"
"1202","MASS","VA","Karn","cell",4,"tukey","ok"
"1203","MASS","VA","diag.time","cell",4,"t pool.sd","ok"
"1204","MASS","VA","diag.time","cell",4,"t !pool.sd","ok"
"1205","MASS","VA","diag.time","cell",4,"wilcox","ok"
"1206","MASS","VA","diag.time","cell",4,"tukey","ok"
"1207","MASS","VA","status:0","cell",4,"prop","ok"
"1208","MASS","VA","status:1","cell",4,"prop","ok"
"1209","MASS","VA","treat:1","cell",4,"prop","ok"
"1210","MASS","VA","treat:2","cell",4,"prop","ok"
"1211","MASS","VA","prior:0","cell",4,"prop","ok"
"1212","MASS","VA","prior:10","cell",4,"prop","ok"
"1213","MASS","anorexia","Prewt","Treat",3,"t pool.sd","ok"
"1214","MASS","anorexia","Prewt","Treat",3,"t !pool.sd","ok"
"1215","MASS","anorexia","Prewt","Treat",3,"wilcox","ok"
"1216","MASS","anorexia","Prewt","Treat",3,"tukey","ok"
"1217","MASS","anorexia","Postwt","Treat",3,"t pool.sd","ok"
"1218","MASS","anorexia","Postwt","Treat",3,"t !pool.sd","ok"
"1219","MASS","anorexia","Postwt","Treat",3,"wilcox","ok"
"1220","MASS","anorexia","Postwt","Treat",3,"tukey","ok"
"1221","MASS","bacteria","y:n","week",5,"prop","ok"
"1222","MASS","bacteria","y:y","week",5,"prop","ok"
"1223","MASS","bacteria","ap:a","week",5,"prop","ok"
"1224","MASS","bacteria","ap:p","week",5,"prop","ok"
"1225","MASS","bacteria","hilo:hi","week",5,"prop","ok"
"1226","MASS","bacteria","hilo:lo","week",5,"prop","ok"
"1227","MASS","bacteria","trt:placebo","week",5,"prop","ok"
"1228","MASS","bacteria","trt:drug","week",5,"prop","ok"
"1229","MASS","bacteria","trt:drug+","week",5,"prop","ok"
"1230","MASS","bacteria","week","trt",3,"t pool.sd","ok"
"1231","MASS","bacteria","week","trt",3,"t !pool.sd","ok"
"1232","MASS","bacteria","week","trt",3,"wilcox","ok"
"1233","MASS","bacteria","week","trt",3,"tukey","ok"
"1234","MASS","bacteria","y:n","trt",3,"prop","ok"
"1235","MASS","bacteria","y:y","trt",3,"prop","ok"
"1236","MASS","bacteria","ap:a","trt",3,"prop","ok"
"1237","MASS","bacteria","ap:p","trt",3,"prop","ok"
"1238","MASS","bacteria","hilo:hi","trt",3,"prop","ok"
"1239","MASS","bacteria","hilo:lo","trt",3,"prop","ok"
"1240","MASS","biopsy","V2","V1",10,"t pool.sd","ok"
"1241","MASS","biopsy","V2","V1",10,"t !pool.sd","ok"
"1242","MASS","biopsy","V2","V1",10,"wilcox","ok"
"1243","MASS","biopsy","V2","V1",10,"tukey","ok"
"1244","MASS","biopsy","V3","V1",10,"t pool.sd","ok"
"1245","MASS","biopsy","V3","V1",10,"t !pool.sd","ok"
"1246","MASS","biopsy","V3","V1",10,"wilcox","ok"
"1247","MASS","biopsy","V3","V1",10,"tukey","ok"
"1248","MASS","biopsy","V4","V1",10,"t pool.sd","ok"
"1249","MASS","biopsy","V4","V1",10,"t !pool.sd","ok"
"1250","MASS","biopsy","V4","V1",10,"wilcox","ok"
"1251","MASS","biopsy","V4","V1",10,"tukey","ok"
"1252","MASS","biopsy","V5","V1",10,"t pool.sd","ok"
"1253","MASS","biopsy","V5","V1",10,"t !pool.sd","ok"
"1254","MASS","biopsy","V5","V1",10,"wilcox","ok"
"1255","MASS","biopsy","V5","V1",10,"tukey","ok"
"1256","MASS","biopsy","V6","V1",10,"t pool.sd","ok"
"1257","MASS","biopsy","V6","V1",10,"t !pool.sd","ok"
"1258","MASS","biopsy","V6","V1",10,"wilcox","ok"
"1259","MASS","biopsy","V6","V1",10,"tukey","ok"
"1260","MASS","biopsy","V7","V1",10,"t pool.sd","ok"
"1261","MASS","biopsy","V7","V1",10,"t !pool.sd","ok"
"1262","MASS","biopsy","V7","V1",10,"wilcox","ok"
"1263","MASS","biopsy","V7","V1",10,"tukey","ok"
"1264","MASS","biopsy","V8","V1",10,"t pool.sd","ok"
"1265","MASS","biopsy","V8","V1",10,"t !pool.sd","ok"
"1266","MASS","biopsy","V8","V1",10,"wilcox","ok"
"1267","MASS","biopsy","V8","V1",10,"tukey","ok"
"1268","MASS","biopsy","V9","V1",10,"t pool.sd","ok"
"1269","MASS","biopsy","V9","V1",10,"t !pool.sd","ok"
"1270","MASS","biopsy","V9","V1",10,"wilcox","ok"
"1271","MASS","biopsy","V9","V1",10,"tukey","ok"
"1272","MASS","biopsy","class:benign","V1",10,"prop","ok"
"1273","MASS","biopsy","class:malignant","V1",10,"prop","ok"
"1274","MASS","biopsy","V1","V8",10,"t pool.sd","ok"
"1275","MASS","biopsy","V1","V8",10,"t !pool.sd","ok"
"1276","MASS","biopsy","V1","V8",10,"wilcox","ok"
"1277","MASS","biopsy","V1","V8",10,"tukey","ok"
"1278","MASS","biopsy","V2","V8",10,"t pool.sd","ok"
"1279","MASS","biopsy","V2","V8",10,"t !pool.sd","ok"
"1280","MASS","biopsy","V2","V8",10,"wilcox","ok"
"1281","MASS","biopsy","V2","V8",10,"tukey","ok"
"1282","MASS","biopsy","V3","V8",10,"t pool.sd","ok"
"1283","MASS","biopsy","V3","V8",10,"t !pool.sd","ok"
"1284","MASS","biopsy","V3","V8",10,"wilcox","ok"
"1285","MASS","biopsy","V3","V8",10,"tukey","ok"
"1286","MASS","biopsy","V4","V8",10,"t pool.sd","ok"
"1287","MASS","biopsy","V4","V8",10,"t !pool.sd","ok"
"1288","MASS","biopsy","V4","V8",10,"wilcox","ok"
"1289","MASS","biopsy","V4","V8",10,"tukey","ok"
"1290","MASS","biopsy","V5","V8",10,"t pool.sd","ok"
"1291","MASS","biopsy","V5","V8",10,"t !pool.sd","ok"
"1292","MASS","biopsy","V5","V8",10,"wilcox","ok"
"1293","MASS","biopsy","V5","V8",10,"tukey","ok"
"1294","MASS","biopsy","V6","V8",10,"t pool.sd","ok"
"1295","MASS","biopsy","V6","V8",10,"t !pool.sd","ok"
"1296","MASS","biopsy","V6","V8",10,"wilcox","ok"
"1297","MASS","biopsy","V6","V8",10,"tukey","ok"
"1298","MASS","biopsy","V7","V8",10,"t pool.sd","ok"
"1299","MASS","biopsy","V7","V8",10,"t !pool.sd","ok"
"1300","MASS","biopsy","V7","V8",10,"wilcox","ok"
"1301","MASS","biopsy","V7","V8",10,"tukey","ok"
"1302","MASS","biopsy","V9","V8",10,"t pool.sd","ok"
"1303","MASS","biopsy","V9","V8",10,"t !pool.sd","ok"
"1304","MASS","biopsy","V9","V8",10,"wilcox","ok"
"1305","MASS","biopsy","V9","V8",10,"tukey","ok"
"1306","MASS","biopsy","class:benign","V8",10,"prop","ok"
"1307","MASS","biopsy","class:malignant","V8",10,"prop","ok"
"1308","MASS","birthwt","low","race",3,"t pool.sd","ok"
"1309","MASS","birthwt","low","race",3,"t !pool.sd","ok"
"1310","MASS","birthwt","low","race",3,"wilcox","ok"
"1311","MASS","birthwt","low","race",3,"tukey","ok"
"1312","MASS","birthwt","age","race",3,"t pool.sd","ok"
"1313","MASS","birthwt","age","race",3,"t !pool.sd","ok"
"1314","MASS","birthwt","age","race",3,"wilcox","ok"
"1315","MASS","birthwt","age","race",3,"tukey","ok"
"1316","MASS","birthwt","lwt","race",3,"t pool.sd","ok"
"1317","MASS","birthwt","lwt","race",3,"t !pool.sd","ok"
"1318","MASS","birthwt","lwt","race",3,"wilcox","ok"
"1319","MASS","birthwt","lwt","race",3,"tukey","ok"
"1320","MASS","birthwt","smoke","race",3,"t pool.sd","ok"
"1321","MASS","birthwt","smoke","race",3,"t !pool.sd","ok"
"1322","MASS","birthwt","smoke","race",3,"wilcox","ok"
"1323","MASS","birthwt","smoke","race",3,"tukey","ok"
"1324","MASS","birthwt","ptl","race",3,"t pool.sd","ok"
"1325","MASS","birthwt","ptl","race",3,"t !pool.sd","ok"
"1326","MASS","birthwt","ptl","race",3,"wilcox","ok"
"1327","MASS","birthwt","ptl","race",3,"tukey","ok"
"1328","MASS","birthwt","ht","race",3,"t pool.sd","ok"
"1329","MASS","birthwt","ht","race",3,"t !pool.sd","ok"
"1330","MASS","birthwt","ht","race",3,"wilcox","ok"
"1331","MASS","birthwt","ht","race",3,"tukey","ok"
"1332","MASS","birthwt","ui","race",3,"t pool.sd","ok"
"1333","MASS","birthwt","ui","race",3,"t !pool.sd","ok"
"1334","MASS","birthwt","ui","race",3,"wilcox","ok"
"1335","MASS","birthwt","ui","race",3,"tukey","ok"
"1336","MASS","birthwt","ftv","race",3,"t pool.sd","ok"
"1337","MASS","birthwt","ftv","race",3,"t !pool.sd","ok"
"1338","MASS","birthwt","ftv","race",3,"wilcox","ok"
"1339","MASS","birthwt","ftv","race",3,"tukey","ok"
"1340","MASS","birthwt","bwt","race",3,"t pool.sd","ok"
"1341","MASS","birthwt","bwt","race",3,"t !pool.sd","ok"
"1342","MASS","birthwt","bwt","race",3,"wilcox","ok"
"1343","MASS","birthwt","bwt","race",3,"tukey","ok"
"1344","MASS","birthwt","low:0","race",3,"prop","ok"
"1345","MASS","birthwt","low:1","race",3,"prop","ok"
"1346","MASS","birthwt","smoke:0","race",3,"prop","ok"
"1347","MASS","birthwt","smoke:1","race",3,"prop","ok"
"1348","MASS","birthwt","ptl:0","race",3,"prop","ok"
"1349","MASS","birthwt","ptl:1","race",3,"prop","ok"
"1350","MASS","birthwt","ptl:2","race",3,"prop","ok"
"1351","MASS","birthwt","ptl:3","race",3,"prop","ok"
"1352","MASS","birthwt","ht:0","race",3,"prop","ok"
"1353","MASS","birthwt","ht:1","race",3,"prop","ok"
"1354","MASS","birthwt","ui:0","race",3,"prop","ok"
"1355","MASS","birthwt","ui:1","race",3,"prop","ok"
"1356","MASS","cabbages","HeadWt","Date",3,"t pool.sd","ok"
"1357","MASS","cabbages","HeadWt","Date",3,"t !pool.sd","ok"
"1358","MASS","cabbages","HeadWt","Date",3,"wilcox","ok"
"1359","MASS","cabbages","HeadWt","Date",3,"tukey","ok"
"1360","MASS","cabbages","VitC","Date",3,"t pool.sd","ok"
"1361","MASS","cabbages","VitC","Date",3,"t !pool.sd","ok"
"1362","MASS","cabbages","VitC","Date",3,"wilcox","ok"
"1363","MASS","cabbages","VitC","Date",3,"tukey","ok"
"1364","MASS","cabbages","Cult:c39","Date",3,"prop","ok"
"1365","MASS","cabbages","Cult:c52","Date",3,"prop","ok"
"1366","MASS","coop","Conc","Lab",6,"t pool.sd","ok"
"1367","MASS","coop","Conc","Lab",6,"t !pool.sd","ok"
"1368","MASS","coop","Conc","Lab",6,"wilcox","ok"
"1369","MASS","coop","Conc","Lab",6,"tukey","ok"
"1370","MASS","coop","Bat:B1","Lab",6,"prop","ok"
"1371","MASS","coop","Bat:B2","Lab",6,"prop","ok"
"1372","MASS","coop","Bat:B3","Lab",6,"prop","ok"
"1373","MASS","coop","Conc","Spc",7,"t pool.sd","ok"
"1374","MASS","coop","Conc","Spc",7,"t !pool.sd","ok"
"1375","MASS","coop","Conc","Spc",7,"wilcox","ok"
"1376","MASS","coop","Conc","Spc",7,"tukey","ok"
"1377","MASS","coop","Bat:B1","Spc",7,"prop","ok"
"1378","MASS","coop","Bat:B2","Spc",7,"prop","ok"
"1379","MASS","coop","Bat:B3","Spc",7,"prop","ok"
"1380","MASS","coop","Conc","Bat",3,"t pool.sd","ok"
"1381","MASS","coop","Conc","Bat",3,"t !pool.sd","ok"
"1382","MASS","coop","Conc","Bat",3,"wilcox","ok"
"1383","MASS","coop","Conc","Bat",3,"tukey","ok"
"1384","MASS","epil","y","period",4,"t pool.sd","ok"
"1385","MASS","epil","y","period",4,"t !pool.sd","ok"
"1386","MASS","epil","y","period",4,"wilcox","ok"
"1387","MASS","epil","y","period",4,"tukey","ok"
"1388","MASS","epil","base","period",4,"t pool.sd","ok"
"1389","MASS","epil","base","period",4,"t !pool.sd","ok"
"1390","MASS","epil","base","period",4,"wilcox","ok"
"1391","MASS","epil","base","period",4,"tukey","ok"
"1392","MASS","epil","age","period",4,"t pool.sd","ok"
"1393","MASS","epil","age","period",4,"t !pool.sd","ok"
"1394","MASS","epil","age","period",4,"wilcox","ok"
"1395","MASS","epil","age","period",4,"tukey","ok"
"1396","MASS","epil","V4","period",4,"t pool.sd","ok"
"1397","MASS","epil","V4","period",4,"t !pool.sd","data are essentially constant"
"1398","MASS","epil","V4","period",4,"wilcox","ok"
"1399","MASS","epil","V4","period",4,"tukey","ok"
"1400","MASS","epil","subject","period",4,"t pool.sd","ok"
"1401","MASS","epil","subject","period",4,"t !pool.sd","ok"
"1402","MASS","epil","subject","period",4,"wilcox","ok"
"1403","MASS","epil","subject","period",4,"tukey","ok"
"1404","MASS","epil","lbase","period",4,"t pool.sd","ok"
"1405","MASS","epil","lbase","period",4,"t !pool.sd","ok"
"1406","MASS","epil","lbase","period",4,"wilcox","ok"
"1407","MASS","epil","lbase","period",4,"tukey","ok"
"1408","MASS","epil","lage","period",4,"t pool.sd","ok"
"1409","MASS","epil","lage","period",4,"t !pool.sd","ok"
"1410","MASS","epil","lage","period",4,"wilcox","ok"
"1411","MASS","epil","lage","period",4,"tukey","ok"
"1412","MASS","epil","trt:placebo","period",4,"prop","ok"
"1413","MASS","epil","trt:progabide","period",4,"prop","ok"
"1414","MASS","epil","V4:0","period",4,"prop","ok"
"1415","MASS","epil","V4:1","period",4,"prop","ok"
"1416","MASS","genotype","Wt","Litter",4,"t pool.sd","ok"
"1417","MASS","genotype","Wt","Litter",4,"t !pool.sd","ok"
"1418","MASS","genotype","Wt","Litter",4,"wilcox","ok"
"1419","MASS","genotype","Wt","Litter",4,"tukey","ok"
"1420","MASS","genotype","Mother:A","Litter",4,"prop","ok"
"1421","MASS","genotype","Mother:B","Litter",4,"prop","ok"
"1422","MASS","genotype","Mother:I","Litter",4,"prop","ok"
"1423","MASS","genotype","Mother:J","Litter",4,"prop","ok"
"1424","MASS","genotype","Wt","Mother",4,"t pool.sd","ok"
"1425","MASS","genotype","Wt","Mother",4,"t !pool.sd","ok"
"1426","MASS","genotype","Wt","Mother",4,"wilcox","ok"
"1427","MASS","genotype","Wt","Mother",4,"tukey","ok"
"1428","MASS","genotype","Litter:A","Mother",4,"prop","ok"
"1429","MASS","genotype","Litter:B","Mother",4,"prop","ok"
"1430","MASS","genotype","Litter:I","Mother",4,"prop","ok"
"1431","MASS","genotype","Litter:J","Mother",4,"prop","ok"
"1432","MASS","housing","Freq","Sat",3,"t pool.sd","ok"
"1433","MASS","housing","Freq","Sat",3,"t !pool.sd","ok"
"1434","MASS","housing","Freq","Sat",3,"wilcox","ok"
"1435","MASS","housing","Freq","Sat",3,"tukey","ok"
"1436","MASS","housing","Infl:Low","Sat",3,"prop","ok"
"1437","MASS","housing","Infl:Medium","Sat",3,"prop","ok"
"1438","MASS","housing","Infl:High","Sat",3,"prop","ok"
"1439","MASS","housing","Type:Tower","Sat",3,"prop","ok"
"1440","MASS","housing","Type:Apartment","Sat",3,"prop","ok"
"1441","MASS","housing","Type:Atrium","Sat",3,"prop","ok"
"1442","MASS","housing","Type:Terrace","Sat",3,"prop","ok"
"1443","MASS","housing","Cont:Low","Sat",3,"prop","ok"
"1444","MASS","housing","Cont:High","Sat",3,"prop","ok"
"1445","MASS","housing","Freq","Infl",3,"t pool.sd","ok"
"1446","MASS","housing","Freq","Infl",3,"t !pool.sd","ok"
"1447","MASS","housing","Freq","Infl",3,"wilcox","ok"
"1448","MASS","housing","Freq","Infl",3,"tukey","ok"
"1449","MASS","housing","Sat:Low","Infl",3,"prop","ok"
"1450","MASS","housing","Sat:Medium","Infl",3,"prop","ok"
"1451","MASS","housing","Sat:High","Infl",3,"prop","ok"
"1452","MASS","housing","Type:Tower","Infl",3,"prop","ok"
"1453","MASS","housing","Type:Apartment","Infl",3,"prop","ok"
"1454","MASS","housing","Type:Atrium","Infl",3,"prop","ok"
"1455","MASS","housing","Type:Terrace","Infl",3,"prop","ok"
"1456","MASS","housing","Cont:Low","Infl",3,"prop","ok"
"1457","MASS","housing","Cont:High","Infl",3,"prop","ok"
"1458","MASS","housing","Freq","Type",4,"t pool.sd","ok"
"1459","MASS","housing","Freq","Type",4,"t !pool.sd","ok"
"1460","MASS","housing","Freq","Type",4,"wilcox","ok"
"1461","MASS","housing","Freq","Type",4,"tukey","ok"
"1462","MASS","housing","Sat:Low","Type",4,"prop","ok"
"1463","MASS","housing","Sat:Medium","Type",4,"prop","ok"
"1464","MASS","housing","Sat:High","Type",4,"prop","ok"
"1465","MASS","housing","Infl:Low","Type",4,"prop","ok"
"1466","MASS","housing","Infl:Medium","Type",4,"prop","ok"
"1467","MASS","housing","Infl:High","Type",4,"prop","ok"
"1468","MASS","housing","Cont:Low","Type",4,"prop","ok"
"1469","MASS","housing","Cont:High","Type",4,"prop","ok"
"1470","MASS","michelson","Speed","Expt",5,"t pool.sd","ok"
"1471","MASS","michelson","Speed","Expt",5,"t !pool.sd","ok"
"1472","MASS","michelson","Speed","Expt",5,"wilcox","ok"
"1473","MASS","michelson","Speed","Expt",5,"tukey","ok"
"1474","MASS","minn38","f","hs",3,"t pool.sd","ok"
"1475","MASS","minn38","f","hs",3,"t !pool.sd","ok"
"1476","MASS","minn38","f","hs",3,"wilcox","ok"
"1477","MASS","minn38","f","hs",3,"tukey","ok"
"1478","MASS","minn38","phs:C","hs",3,"prop","ok"
"1479","MASS","minn38","phs:E","hs",3,"prop","ok"
"1480","MASS","minn38","phs:N","hs",3,"prop","ok"
"1481","MASS","minn38","phs:O","hs",3,"prop","ok"
"1482","MASS","minn38","sex:F","hs",3,"prop","ok"
"1483","MASS","minn38","sex:M","hs",3,"prop","ok"
"1484","MASS","minn38","f","phs",4,"t pool.sd","ok"
"1485","MASS","minn38","f","phs",4,"t !pool.sd","ok"
"1486","MASS","minn38","f","phs",4,"wilcox","ok"
"1487","MASS","minn38","f","phs",4,"tukey","ok"
"1488","MASS","minn38","hs:L","phs",4,"prop","ok"
"1489","MASS","minn38","hs:M","phs",4,"prop","ok"
"1490","MASS","minn38","hs:U","phs",4,"prop","ok"
"1491","MASS","minn38","sex:F","phs",4,"prop","ok"
"1492","MASS","minn38","sex:M","phs",4,"prop","ok"
"1493","MASS","minn38","f","fol",7,"t pool.sd","ok"
"1494","MASS","minn38","f","fol",7,"t !pool.sd","ok"
"1495","MASS","minn38","f","fol",7,"wilcox","ok"
"1496","MASS","minn38","f","fol",7,"tukey","ok"
"1497","MASS","minn38","hs:L","fol",7,"prop","ok"
"1498","MASS","minn38","hs:M","fol",7,"prop","ok"
"1499","MASS","minn38","hs:U","fol",7,"prop","ok"
"1500","MASS","minn38","phs:C","fol",7,"prop","ok"
"1501","MASS","minn38","phs:E","fol",7,"prop","ok"
"1502","MASS","minn38","phs:N","fol",7,"prop","ok"
"1503","MASS","minn38","phs:O","fol",7,"prop","ok"
"1504","MASS","minn38","sex:F","fol",7,"prop","ok"
"1505","MASS","minn38","sex:M","fol",7,"prop","ok"
"1506","MASS","nlschools","lang","SES",21,"t pool.sd","ok"
"1507","MASS","nlschools","lang","SES",21,"t !pool.sd","ok"
"1508","MASS","nlschools","lang","SES",21,"wilcox","ok"
"1509","MASS","nlschools","lang","SES",21,"tukey","ok"
"1510","MASS","nlschools","IQ","SES",21,"t pool.sd","ok"
"1511","MASS","nlschools","IQ","SES",21,"t !pool.sd","ok"
"1512","MASS","nlschools","IQ","SES",21,"wilcox","ok"
"1513","MASS","nlschools","IQ","SES",21,"tukey","ok"
"1514","MASS","nlschools","GS","SES",21,"t pool.sd","ok"
"1515","MASS","nlschools","GS","SES",21,"t !pool.sd","ok"
"1516","MASS","nlschools","GS","SES",21,"wilcox","ok"
"1517","MASS","nlschools","GS","SES",21,"tukey","ok"
"1518","MASS","nlschools","COMB:0","SES",21,"prop","ok"
"1519","MASS","nlschools","COMB:1","SES",21,"prop","ok"
"1520","MASS","oats","Y","B",6,"t pool.sd","ok"
"1521","MASS","oats","Y","B",6,"t !pool.sd","ok"
"1522","MASS","oats","Y","B",6,"wilcox","ok"
"1523","MASS","oats","Y","B",6,"tukey","ok"
"1524","MASS","oats","V:Golden.rain","B",6,"prop","ok"
"1525","MASS","oats","V:Marvellous","B",6,"prop","ok"
"1526","MASS","oats","V:Victory","B",6,"prop","ok"
"1527","MASS","oats","N:0.0cwt","B",6,"prop","ok"
"1528","MASS","oats","N:0.2cwt","B",6,"prop","ok"
"1529","MASS","oats","N:0.4cwt","B",6,"prop","ok"
"1530","MASS","oats","N:0.6cwt","B",6,"prop","ok"
"1531","MASS","oats","Y","V",3,"t pool.sd","ok"
"1532","MASS","oats","Y","V",3,"t !pool.sd","ok"
"1533","MASS","oats","Y","V",3,"wilcox","ok"
"1534","MASS","oats","Y","V",3,"tukey","ok"
"1535","MASS","oats","N:0.0cwt","V",3,"prop","ok"
"1536","MASS","oats","N:0.2cwt","V",3,"prop","ok"
"1537","MASS","oats","N:0.4cwt","V",3,"prop","ok"
"1538","MASS","oats","N:0.6cwt","V",3,"prop","ok"
"1539","MASS","oats","Y","N",4,"t pool.sd","ok"
"1540","MASS","oats","Y","N",4,"t !pool.sd","ok"
"1541","MASS","oats","Y","N",4,"wilcox","ok"
"1542","MASS","oats","Y","N",4,"tukey","ok"
"1543","MASS","oats","V:Golden.rain","N",4,"prop","ok"
"1544","MASS","oats","V:Marvellous","N",4,"prop","ok"
"1545","MASS","oats","V:Victory","N",4,"prop","ok"
"1546","MASS","quine","Days","Age",4,"t pool.sd","ok"
"1547","MASS","quine","Days","Age",4,"t !pool.sd","ok"
"1548","MASS","quine","Days","Age",4,"wilcox","ok"
"1549","MASS","quine","Days","Age",4,"tukey","ok"
"1550","MASS","quine","Eth:A","Age",4,"prop","ok"
"1551","MASS","quine","Eth:N","Age",4,"prop","ok"
"1552","MASS","quine","Sex:F","Age",4,"prop","ok"
"1553","MASS","quine","Sex:M","Age",4,"prop","ok"
"1554","MASS","quine","Lrn:AL","Age",4,"prop","ok"
"1555","MASS","quine","Lrn:SL","Age",4,"prop","ok"
